Course Instance,Student id,Status,Grade,Course code
I-990,19920320-0121,withdrawn,,1070
I-458,19920320-0121,withdrawn,,1146
I-991,19920320-0121,withdrawn,,1065
I-1102,19920320-0121,not started,,1053
I-1110,19920320-0121,registered,,1095
I-261,19920320-0121,completed,4.0,1072
I-3295,19920320-0121,withdrawn,,1276
I-5298,19920320-0121,registered,,1290
I-1310,19920320-0121,not started,,1203
I-1638,19920320-0121,registered,,1244
I-1218,19920320-0121,completed,3.0,1262
I-1220,19920320-0121,withdrawn,,1170
I-1227,19920320-0121,registered,,1071
I-2923,19910822-0122,withdrawn,,1283
I-2084,19910822-0122,registered,,1290
I-2711,19910822-0122,registered,,1297
I-2928,19910822-0122,withdrawn,,1092
I-1773,19910822-0122,not started,,1204
I-3033,19910822-0122,not started,,1109
I-3035,19910822-0122,withdrawn,,1179
I-4595,19910822-0122,withdrawn,,1223
I-2514,19910822-0122,not started,,1152
I-3040,19910822-0122,registered,,1056
I-1357,19910822-0122,completed,5.0,1140
I-297,19910822-0122,withdrawn,,1064
I-3041,19910822-0122,completed,3.0,1014
I-674,19900909-0123,registered,,1209
I-1413,19900909-0123,registered,,1050
I-679,19900909-0123,registered,,1039
I-1302,19900909-0123,withdrawn,,1134
I-5089,19900909-0123,withdrawn,,1101
I-789,19900909-0123,not started,,1239
I-791,19900909-0123,not started,,1100
I-795,19900909-0123,not started,,1119
I-898,19900909-0123,withdrawn,,1063
I-899,19900909-0123,registered,,1256
I-165,19900909-0123,registered,,1248
I-901,19900909-0123,not started,,1260
I-1726,19900616-0124,not started,,1272
I-4448,19900616-0124,completed,5.0,1248
I-4339,19900616-0124,not started,,1232
I-2686,19900616-0124,completed,5.0,1006
I-160,19900616-0124,registered,,1276
I-2910,19900616-0124,completed,3.0,1129
I-162,19900616-0124,completed,3.0,1117
I-163,19900616-0124,completed,3.0,1116
I-164,19900616-0124,completed,5.0,1048
I-169,19900616-0124,withdrawn,,1076
I-167,19900616-0124,registered,,1204
I-3010,19900616-0124,completed,4.0,1248
I-166,19900616-0124,withdrawn,,1235
I-272,19900616-0124,registered,,1049
I-273,19900616-0124,withdrawn,,1205
I-3829,19900616-0124,registered,,1189
I-2811,19900616-0124,registered,,1090
I-2996,19901219-0125,completed,4.0,1260
I-4342,19901219-0125,registered,,1104
I-1310,19901219-0125,registered,,1203
I-574,19901219-0125,completed,5.0,1112
I-1432,19901219-0125,not started,,1226
I-1433,19901219-0125,not started,,1024
I-1434,19901219-0125,registered,,1225
I-798,19901219-0125,completed,4.0,1145
I-1355,19900723-0126,registered,,1159
I-4916,19900723-0126,registered,,1110
I-925,19900723-0126,not started,,1057
I-1765,19900723-0126,completed,5.0,1299
I-4283,19900723-0126,withdrawn,,1133
I-3968,19900723-0126,registered,,1269
I-1999,19900723-0126,completed,4.0,1201
I-4287,19900723-0126,not started,,1268
I-4330,19930616-0127,completed,4.0,1045
I-4969,19930616-0127,completed,4.0,1035
I-39,19930616-0127,completed,3.0,1172
I-2669,19930616-0127,completed,5.0,1290
I-2785,19930616-0127,completed,4.0,1237
I-2786,19930616-0127,registered,,1229
I-1948,19930616-0127,completed,5.0,1176
I-2788,19930616-0127,not started,,1014
I-2718,19910927-0128,registered,,1185
I-1253,19910927-0128,withdrawn,,1134
I-3135,19910927-0128,not started,,1025
I-2511,19910927-0128,not started,,1118
I-2830,19910927-0128,not started,,1225
I-2831,19910927-0128,completed,3.0,1032
I-2834,19910927-0128,withdrawn,,1287
I-520,19910927-0128,withdrawn,,1022
I-2835,19910927-0128,not started,,1281
I-2836,19910927-0128,not started,,1254
I-4075,19910927-0128,completed,3.0,1172
I-4704,19910927-0128,completed,4.0,1296
I-1758,19921002-0129,registered,,1119
I-1760,19921002-0129,withdrawn,,1011
I-3839,19921002-0129,withdrawn,,1229
I-1866,19921002-0129,withdrawn,,1198
I-1869,19921002-0129,not started,,1234
I-3748,19921002-0129,withdrawn,,1038
I-1873,19921002-0129,withdrawn,,1172
I-1875,19921002-0129,registered,,1270
I-1319,19900801-0130,withdrawn,,1139
I-1953,19900801-0130,completed,4.0,1045
I-4881,19900801-0130,registered,,1101
I-4348,19900801-0130,not started,,1268
I-1440,19900801-0130,withdrawn,,1069
I-1441,19900801-0130,completed,4.0,1038
I-1443,19900801-0130,withdrawn,,1048
I-1450,19900801-0130,registered,,1064
I-2612,19910403-0131,registered,,1243
I-3442,19910403-0131,registered,,1271
I-4068,19910403-0131,registered,,1248
I-2199,19910403-0131,withdrawn,,1280
I-3448,19910403-0131,withdrawn,,1010
I-3443,19910403-0131,withdrawn,,1114
I-5229,19910403-0131,registered,,1090
I-2622,19910403-0131,not started,,1189
I-2212,19910403-0131,withdrawn,,1084
I-3549,19910403-0131,completed,3.0,1124
I-628,19910403-0131,not started,,1024
I-3002,19930326-0132,completed,5.0,1120
I-2893,19930326-0132,withdrawn,,1008
I-2894,19930326-0132,registered,,1273
I-2897,19930326-0132,not started,,1073
I-2895,19930326-0132,withdrawn,,1196
I-2899,19930326-0132,not started,,1265
I-2898,19930326-0132,withdrawn,,1291
I-462,19930326-0132,not started,,1252
I-2901,19930326-0132,withdrawn,,1218
I-3005,19930326-0132,not started,,1286
I-3006,19930326-0132,withdrawn,,1274
I-2168,19930326-0132,withdrawn,,1206
I-3010,19930326-0132,completed,3.0,1248
I-1300,19910101-0133,withdrawn,,1075
I-563,19910101-0133,registered,,1134
I-3701,19910101-0133,withdrawn,,1179
I-1307,19910101-0133,not started,,1251
I-2471,19910101-0133,not started,,1227
I-1424,19910101-0133,withdrawn,,1224
I-1425,19910101-0133,not started,,1136
I-1426,19910101-0133,withdrawn,,1131
I-2458,19900511-0134,withdrawn,,1057
I-2459,19900511-0134,registered,,1249
I-4968,19900511-0134,withdrawn,,1175
I-3192,19900511-0134,not started,,1097
I-52,19900511-0134,completed,4.0,1033
I-2574,19900511-0134,completed,5.0,1270
I-1838,19900511-0134,withdrawn,,1185
I-2576,19900511-0134,withdrawn,,1287
I-1127,19930302-0135,registered,,1296
I-1747,19930302-0135,registered,,1194
I-705,19930302-0135,not started,,1105
I-909,19930302-0135,withdrawn,,1122
I-499,19930302-0135,withdrawn,,1217
I-4897,19930302-0135,completed,5.0,1101
I-1861,19930302-0135,completed,5.0,1136
I-1862,19930302-0135,completed,3.0,1132
I-4686,19910921-0136,not started,,1150
I-1971,19910921-0136,not started,,1258
I-4585,19910921-0136,not started,,1185
I-1025,19910921-0136,withdrawn,,1228
I-4808,19910921-0136,completed,4.0,1163
I-4810,19910921-0136,not started,,1156
I-4809,19910921-0136,completed,4.0,1275
I-1463,19910921-0136,completed,5.0,1069
I-4918,19910921-0136,completed,5.0,1241
I-730,19910921-0136,not started,,1071
I-4924,19910921-0136,not started,,1225
I-3146,19910921-0136,not started,,1208
I-3636,19930919-0137,completed,3.0,1284
I-74,19930919-0137,registered,,1239
I-5322,19930919-0137,not started,,1155
I-76,19930919-0137,withdrawn,,1130
I-5015,19930919-0137,registered,,1142
I-190,19930919-0137,registered,,1287
I-191,19930919-0137,withdrawn,,1206
I-192,19930919-0137,not started,,1236
I-298,19930919-0137,registered,,1184
I-4078,19930919-0137,not started,,1066
I-299,19930919-0137,withdrawn,,1218
I-305,19930919-0137,registered,,1046
I-598,19900701-0138,registered,,1078
I-2490,19900701-0138,registered,,1053
I-1966,19900701-0138,withdrawn,,1082
I-2491,19900701-0138,withdrawn,,1014
I-2602,19900701-0138,completed,5.0,1170
I-1347,19900701-0138,registered,,1202
I-2606,19900701-0138,not started,,1091
I-2607,19900701-0138,withdrawn,,1042
I-3440,19930221-0139,withdrawn,,1243
I-3447,19930221-0139,registered,,1038
I-3444,19930221-0139,withdrawn,,1090
I-3445,19930221-0139,not started,,1295
I-2622,19930221-0139,registered,,1189
I-3548,19930221-0139,registered,,1084
I-3549,19930221-0139,registered,,1124
I-3550,19930221-0139,completed,4.0,1024
I-1736,19900211-0140,completed,5.0,1150
I-1737,19900211-0140,not started,,1292
I-1744,19900211-0140,registered,,1105
I-3930,19900211-0140,not started,,1112
I-708,19900211-0140,registered,,1031
I-3829,19900211-0140,not started,,1189
I-274,19900211-0140,withdrawn,,1152
I-4358,19900211-0140,completed,4.0,1296
